"Ligand: 446157
2vd0_v,3,2.566,0.8552,0.180538,2,0,0,0,1,0,Glutathione-requiring prostaglandin D synthase,ISOMERASE,PTGD2_HUMAN,"Catalyzes the conversion of PGH2 to PGD2, a prostaglandin involved in smooth muscle contraction/relaxation and a potent inhibitor of platelet aggregation.",NONE,NONE,,,,"
"
1h1p_v,3,2.556,0.8519,-0.0845357,1,1,1,0,0,0,Cyclin-A2,TRANSFERASE,CCNA2_HUMAN,Essential for the control of the cell cycle at the G1/S (start) and the G2/M (mitosis) transitions.,NONE,NONE,,,,"
"
1e7e_v,3,2.554,0.8512,-0.456384,3,0,0,0,0,0,Serum albumin,PLASMA PROTEIN,ALBU_HUMAN,"Serum albumin, the main protein of plasma, has a good binding capacity for water, Ca(2+), Na(+), K(+), fatty acids, hormones, bilirubin and drugs. Its main function is the regulation of the colloidal osmotic pressure of blood.",Defects in ALB are a cause of familial dysalbuminemic hyperthyroxinemia (FDH) [MIM:103600]. FDH is a form of euthyroid hyperthyroxinemia that is due to increased affinity of ALB for T(4). It is the most common cause of inherited euthyroid hyperthyroxinemia in Caucasian population.;A variant structure of albumin could lead to increased binding of zinc resulting in an asymptomatic augmentation of zinc concentration in the blood [MIM:194470].,NONE,,,,"
"
1qkq_v,3,2.521,0.8405,-0.0549506,0,1,2,0,0,0,Eosinophil lysophospholipase,SERINE ESTERASE,LPPL_HUMAN,May have both lysophospholipase and carbohydrate-binding activities.,"Forms hexagonal bipyramidal crystals, known as Charcot- Leyden crystals, in tissues and secretions from sites of eosinophil-associated inflammation and some myeloid leukemias.",NONE,,,,"
"
1oj9_v,3,2.52,0.84,-0.337464,3,0,0,0,0,0,Amine oxidase [flavin-containing] B,OXIDOREDUCTASE,AOFB_HUMAN,Catalyzes the oxidative deamination of biogenic and xenobiotic amines and has important functions in the metabolism of neuroactive and vasoactive amines in the central nervous system and peripheral tissues. MAOB preferentially degrades benzylamine and phe,NONE,Alzheimers disease;Cocaine addiction;Major depressive disorder;Epilepsy;Neurodegenerative disease;Attention deficit hyperactivity disorder;Head injury;Parkinsons disease;Dementia;Nicotine dependence;Cerebrovascular ischemia,,,,"
"
1klt_v,3,2.506,0.8352,-0.225412,1,2,0,0,0,0,Chymase,SERINE PROTEASE,CMA1_HUMAN,"Major secreted protease of mast cells with suspected roles in vasoactive peptide generation, extracellular matrix degradation, and regulation of gland secretion.",NONE,Asthma;Atopic dermatitis;Atherosclerosis;Thrombosis;Bacterial infection;Fungal infection;Inflammation;Congestive heart failure;Chronic obstructive pulmonary disease;Viral infection;HIV infection;Cardiovascular disease,,,,"
"
1reu_v,3,2.501,0.8338,-1.43846,3,0,0,0,0,0,Bone morphogenetic protein 2,HORMONE/GROWTH FACTOR,BMP2_HUMAN,Induces cartilage and bone formation.,NONE,Bone disease;Musculoskeletal disease;Periodontal disease;Bone injury;Osteoporosis,,,,"
"
1oni_v,3,2.47,0.8233,-0.62227,1,1,0,0,1,0,Ribonuclease UK114,NONE,P52758,"Translation, ribosomal structure and biogenesis",NONE,NONE,,,,"
"
1fh0_v,3,2.453,0.8177,-0.277858,1,1,1,0,0,0,Cathepsin L2,HYDROLASE,CATL2_HUMAN,Cysteine protease. May have an important role in corneal physiology.,NONE,Rheumatoid arthritis;Osteoarthritis;Cancer;Osteoporosis,,,,"
"
1z68_v,3,2.428,0.8092,-0.431107,0,2,1,0,0,0,Seprase,LYASE,SEPR_HUMAN,"May have a role in tissue remodeling during development and wound healing, and may contribute to invasiveness in malignant cancers.",NONE,Non-Hodgkin lymphoma;Melanoma;Cancer;Non-small-cell lung cancer;Chronic lymphocytic leukemia;Neutropenia;Pancreas tumor;Hematological disease;Renal tumor,,,,"
"
1p4f_v,4,3.222,0.8054,1.3613,1,2,1,0,0,0,Death-associated protein kinase 1,TRANSFERASE,DAPK1_HUMAN,Calcium/calmodulin-dependent serine/threonine kinase which acts as a positive regulator of apoptosis.,NONE,NONE,,,,"
"
1uki_v,3,2.39,0.7966,-1.04042,2,1,0,0,0,0,Mitogen-activated protein kinase 8,TRANSFERASE,MK08_HUMAN,"Responds to activation by environmental stress and pro- inflammatory cytokines by phosphorylating a number of transcription factors, primarily components of AP-1 such as JUN, JDP2 and ATF2 and thus regulates AP-1 transcriptional activity. In T-cells, JNK1;JNK1 isoforms display different binding patterns: beta-1 preferentially binds to c-Jun, whereas alpha-1, alpha-2, and beta- 2 have a similar low level of binding to both c-Jun or ATF2. However, there is no correlation between binding and phosphorylation, ",NONE,Psoriasis;Asthma;Cancer;Neurodegenerative disease;Inflammation;Liver disease;Acute myelogenous leukemia;Diabetes mellitus;Pulmonary fibrosis;Ischemia,,,,"
"
2shp_v,5,3.872,0.7745,2.48201,4,0,0,1,0,0,Tyrosine-protein phosphatase non-receptor type 11,TYROSINE PHOSPHATASE,PTN11_HUMAN,Acts downstream of various receptor and cytoplasmic protein tyrosine kinases to participate in the signal transduction from the cell surface to the nucleus.,"Defects in PTPN11 are the cause of LEOPARD syndrome [MIM:151100]. It is an autosomal dominant disorder allelic with Noonan syndrome. The acronym LEOPARD stands for lentigines, electrocardiographic conduction abnormalities, ocular hypertelorism, pulmonic stenosis, abnormalities of genitalia, retardation of growth, and deafness.;Defects in PTPN11 are the cause of Noonan syndrome 1 (NS1) [MIM:163950]. Noonan syndrome (NS) is a disorder characterized by dysmorphic facial features, short stature, hypertelorism, cardiac anomalies, deafness, motor delay, and a bleeding diathesis. It is a genetically heterogeneous and relatively common syndrome, with an estimated incidence of 1 in 1000-2500 live births. Mutations in PTPN11 account for more than 50% of the cases. Rarely, NS is associated with juvenile myelomonocytic leukemia (JMML). NS1 inheritance is autosomal dominant.;Defects in PTPN11 are a cause of Noonan-like syndrome [MIM:163955]; also known as Noonan-like/multiple giant cell lesion syndrome. It is an autosomal dominant disorder characterized by Noonan features associates with giant cell lesions of bone and soft tissue.;Defects in PTPN11 are a cause of juvenile myelomonocytic leukemia (JMML) [MIM:607785]. JMML is a pediatric myelodysplastic syndrome that constitutes approximately 30% of childhood cases of myelodysplastic syndrome (MDS) and 2% of leukemia. It is characterized by leukocytosis with tissue infiltration and in vitro hypersensitivity of myeloid progenitors to granulocyte- macrophage colony stimulating factor.",NONE,,,,"
"
1jao_v,4,3.076,0.769,1.03789,1,1,2,0,0,0,Neutrophil collagenase,COMPLEX (METALLOPROTEASE/INHIBITOR),MMP8_HUMAN,"Can degrade fibrillar type I, II, and III collagens.",NONE,NONE,,,,"
"
1m9j_v,4,3.026,0.7564,0.620196,2,1,1,0,0,0,"Nitric oxide synthase, endothelial",OXIDOREDUCTASE,NOS3_HUMAN,Produces nitric oxide (NO) which is implicated in vascular smooth muscle relaxation through a cGMP-mediated signal transduction pathway. NO mediates vascular endothelial growth factor (VEGF)-induced angiogenesis in coronary vessels and promotes blood clot,NONE,Coronary artery disease;Hypertension;Congestive heart failure;Angina;Myocardial infarction;Peripheral vascular disease;Atherosclerosis;Ischemic heart disease,,,,"
"
1j78_v,4,3.022,0.7556,-0.134596,4,0,0,0,0,0,Vitamin D-binding protein,"TRANSPORT, LIGAND BINDING PROTEIN",VTDB_HUMAN,"Multifunctional protein found in plasma, ascitic fluid, cerebrospinal fluid, and urine and on the surface of many cell types. In plasma, it carries the vitamin D sterols and prevents polymerization of actin by binding its monomers. DBP associates with mem",NONE,NONE,,,,"
"
1w7m_v,4,2.995,0.7486,0.346155,1,1,0,1,1,0,Kynurenine--oxoglutarate transaminase 1,TRANSFERASE,KAT1_HUMAN,Catalyzes the irreversible transamination of the L- tryptophan metabolite L-kynurenine to form kynurenic acid (KA). Metabolizes the cysteine conjugates of certain halogenated alkenes and alkanes to form reactive metabolites. Catalyzes the beta- eliminatio,NONE,NONE,,,,"
"
2h8h_v,4,2.983,0.7458,0.615468,3,1,0,0,0,0,Proto-oncogene tyrosine-protein kinase Src,TRANSFERASE,SRC_HUMAN,NONE,NONE,Hypercalcemia;Cancer;Osteoporosis;Cerebrovascular ischemia;Bone metastases;Metastasis;Solid tumor,,,,"
"
1mkd_v,4,2.973,0.7433,0.62953,2,2,0,0,0,0,"cAMP-specific 3,5-cyclic phosphodiesterase 4D",HYDROLASE,PDE4D_HUMAN,Regulates the levels of cAMP in the cell.,"Genetic variations in PDE4D might be associated with susceptibility to stroke type 1 (STRK1) [MIM:606799]. A stroke is an acute neurologic event leading to death of neural tissue of the brain and resulting in loss of motor, sensory and/or cognitive function. PubMed:17006457 states that association with stroke has to be considered with caution.",NONE,,,,"
"
1ovz_v,3,2.227,0.7424,-0.616163,0,1,2,0,0,0,Immunoglobulin alpha Fc receptor,IMMUNE SYSTEM,FCAR_HUMAN,Binds to the Fc region of immunoglobulins alpha. Mediates several functions including cytokine production.,NONE,NONE,,,,"
"
2b1v_v,4,2.959,0.7397,0.710043,2,1,1,0,0,0,Estrogen receptor,HORMONE/GROWTH FACTOR RECEPTOR,ESR1_HUMAN,Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues.,NONE,Melanoma;Brain tumor;Inflammation;Myocardial infarction;Fibrosis;Brain ischemia;Psoriasis;Rheumatoid arthritis;Retinitis pigmentosa;Atherosclerosis;Genitourinary disease;Breast disease;Atrophy;Crohns disease;Testosterone deficiency;Uterine fibroids;Fibrocystic breast disease;Arthralgia;Prostatitis;Prostate hyperplasia;Inflammatory bowel disease;Solid tumor;Gynecological disorder;Vascular disease;Contraception;Cancer;Sepsis;Hypercholesterolemia;Neurological disease;Ataxia;Cognitive disorder;Osteoporosis;Gynecomastia;Major depressive disorder;Acne;Female contraception;Dysmenorrhea;Neoplasm;Central nervous system disease;Multiple sclerosis;Alcoholism;Lacrimal gland disease;Carcinoma;Cardiovascular disease;Menopause;Unidentified indication;Alzheimers disease;Breast tumor;Scar tissue;Hyperlipidemia;Postmenopausal osteoporosis;Papillomavirus infection;Ovary tumor;Prostate tumor;Adrenal disease;Urinary dysfunction;Estrogen deficiency;Endometriosis;Hormone deficiency;Musculoskeletal disease;Glioma;Vagina disease;Non-small-cell lung cancer;Parkinsons disease;Uterus tumor;Psychiatric disorder,,,,"
"
1uy9_v,4,2.958,0.7394,0.765014,1,1,1,0,0,1,Heat shock protein HSP 90-alpha,CHAPERONE,HS90A_HUMAN,Molecular chaperone. Has ATPase activity (By similarity).,NONE,NONE,,,,"
"
1tow_v,4,2.956,0.7391,0.162269,2,1,0,0,1,0,"Fatty acid-binding protein, adipocyte",LIPID TRANSPORT,FABP4_HUMAN,Lipid transport protein in adipocytes. Binds both long chain fatty acids and retinoic acid. Delivers long-chain fatty acids and retinoic acid to their cognate receptors in the nucleus (By similarity).,NONE,Non-insulin dependent diabetes,,,,"
"
2piu_v,4,2.954,0.7386,0.655241,2,2,0,0,0,0,Androgen receptor,HORMONE RECEPTOR,ANDR_HUMAN,Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and core,"Genetic variation in AR can be responsible of androgenetic alopecia (AGA) [MIM:109200].;Defects in AR are the cause of androgen insensibility syndrome (AIS) [MIM:300068]; previously known as testicular feminization syndrome (TFM). It can be complete (CAIS) when external genitalia are phenotypically female; or partial (PAIS) when external genitalia are substantively ambiguous or mild (MAIS) when external genitalia are normal male or nearly so.;Defects in AR are the cause of X-linked spinal and bulbar muscular atrophy (SBMA) [MIM:313200]; also known as Kennedy disease. In SBMA patients the number of Gln ranges from 40 to 52. Longer expansions result in earlier onset and more severe clinical manifestations of the disease.;Defects in AR may play a role in metastatic prostate cancer. The mutated receptor stimulates prostate growth and metastases development despite of androgen ablation. This treatment can reduce primary and metastatic lesions probably by inducing apoptosis of tumor cells when they express the wild-type receptor.;Defects in AR may be the cause of infertility male syndrome [MIM:308370]; also called androgen insensitivity. It is characterized by azoospermia, elevated testosterone and luteinizing hormone plasma levels and an abnormal androgen receptor.;Defects in AR are the cause of Reifenstein syndrome [MIM:312300]; also known as partial androgen insensitivity. The features of this form of male pseudohermaphroditism are hypospadias, hypogonadism, gynecomastia, normal XY karyotype, and a pedigree pattern consistent with X-linked recessive inheritance.",Hypoactive sexual desire disorder;Hepatitis B virus infection;Cardiac failure;Andrology;Hirsutism;Female sexual dysfunction;Psoriasis;Reperfusion injury;Plasmodium infection;Atherosclerosis;Prostate hyperplasia;Fatigue;Male sexual dysfunction;Autoimmune disease;Testosterone deficiency;Uterine fibroids;Metabolic disorder;Myalgia;Obesity;Gynecological disorder;Contraception;Cancer;Hypercholesterolemia;Skin burns;Seborrhea;Growth disorder;Bone tumor;Muscular dystrophy;Erectile dysfunction;Systemic lupus erythematosus;Asthma;Wound healing;Cerebrovascular ischemia;Acne;Hypogonadism;HIV infection;Neoplasm;Dermatological disease;Prostate disease;Multiple sclerosis;Lacrimal gland disease;Alopecia;Mycobacterium tuberculosis infection;Ovary cyst;Carcinoma;Cardiovascular disease;Cachexia;Muscle wasting disease;Cervical dystonia;Anemia;Endocrine disease;Non-insulin dependent diabetes;Breast tumor;Female contraception;Fungal infection;Cystic fibrosis;Prostate tumor;Estrogen deficiency;Endometriosis;Hormone deficiency;Turners syndrome;Keratosis;Premenstrual syndrome;Hepatitis C virus infection;Benign tumor;Osteoporosis;Male contraception,,,,"
"
1dig_v,4,2.952,0.7379,0.827002,1,2,0,0,0,1,"C-1-tetrahydrofolate synthase, cytoplasmic",NONE,P11586,Nucleotide transport and metabolism,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance.",,,,"
"
1u71_v,4,2.947,0.7368,0.680174,2,0,2,0,0,0,Dihydrofolate reductase,OXIDOREDUCTASE,DYR_HUMAN,NONE,NONE,NONE,,,,"
"
1u3v_v,4,2.936,0.734,0.525308,2,0,1,1,0,0,Alcohol dehydrogenase 1B,OXIDOREDUCTASE,ADH1B_HUMAN,NONE,NONE,NONE,,,,"
"
2q2y_v,4,2.933,0.7333,0.347607,3,1,0,0,0,0,Kinesin-like protein KIF11,CELL CYCLE,KIF11_HUMAN,Motor protein required for establishing a bipolar spindle. Blocking of KIF11 prevents centrosome migration and arrest cells in mitosis with monoastral microtubule arrays.,NONE,Melanoma;Hodgkins disease;Acute leukemia;Breast tumor;Head and neck tumor;Hepatocellular carcinoma;Ovary tumor;Prostate tumor;Solid tumor;Non-Hodgkin lymphoma;Cancer;Non-small-cell lung cancer;Renal cell carcinoma;Colorectal tumor,,,,"
"
2pe0_v,4,2.929,0.7323,0.507829,3,1,0,0,0,0,3-phosphoinositide-dependent protein kinase 1,TRANSFERASE,PDPK1_HUMAN,"Phosphorylates and activates not only PKB/AKT, but also PKA, PKC-zeta, RPS6KA1 and RPS6KB1. May play a general role in signaling processes and in development (By similarity). Isoform 3 is catalytically inactive.",NONE,NONE,,,,"
"
1hak_v,4,2.927,0.7318,-0.0257616,3,1,0,0,0,0,Annexin A5,CALCIUM/PHOSPHOLIPID-BINDING,ANXA5_HUMAN,"This protein is an anticoagulant protein that acts as an indirect inhibitor of the thromboplastin-specific complex, which is involved in the blood coagulation cascade.",NONE,NONE,,,,"
"
1j99_v,4,2.923,0.7306,0.397633,3,0,1,0,0,0,Bile salt sulfotransferase,NONE,Q06520,Involved in sulfotransferase activity,NONE,NONE,,,,"
"
1a8j_v,4,2.922,0.7306,0.712446,1,2,0,1,0,0,Ig lambda chain V-II region MGC,NONE,P01709,"V region of the variable domain of immunoglobulin light chains that participates in the antigen recognition (PubMed:24600447). Immunoglobulins, also known as antibodies, are membrane-bound or secreted glycoproteins produced by B lymphocytes. In the recognition phase of humoral immunity, the membrane-bound immunoglobulins serve as receptors which, upon binding of a specific antigen, trigger the clonal expansion and differentiation of B lymphocytes into immunoglobulins-secreting plasma cells. Secreted immunoglobulins mediate the effector phase of humoral immunity, which results in the elimination of bound antigens (PubMed:20176268, PubMed:22158414). The antigen binding site is formed by the variable domain of one heavy chain, together with that of its associated light chain. Thus, each immunoglobulin has two antigen binding sites with remarkable affinity for a particular antigen. The variable domains are assembled by a process called V-(D)-J rearrangement and can then be subjected to somatic hypermutations which, after exposure to antigen and selection, allow affinity maturation for a particular antigen (PubMed:17576170, PubMed:20176268).",NONE,NONE,,,,"
"
3h30_v,4,2.919,0.7297,0.731982,2,0,2,0,0,0,Casein kinase II subunit alpha,NONE,P68400,Involved in protein kinase activity,NONE,Being investigated for the treatment of Herpes labialis infections (cold sores).,,,,"
"
1ki0_v,4,2.916,0.729,0.434361,0,2,0,1,1,0,Plasminogen,NONE,P00747,Involved in plasmin activity,NONE,"For the treatment of pulminary embolism, coronary artery thrombosis and IV catheter clearance",,,,"
"
1shl_v,4,2.907,0.7268,0.428391,2,1,1,0,0,0,Caspase-7,HYDROLASE,CASP7_HUMAN,Involved in the activation cascade of caspases responsible for apoptosis execution. Cleaves and activates sterol regulatory element binding proteins (SREBPs). Proteolytically cleaves poly(ADP-ribose) polymerase (PARP) at a 216-Asp-,-Gly- 217 bond. Overe,NONE,NONE,,,"
"
1gyk_v,4,2.906,0.7265,-0.168964,0,3,0,0,1,0,Serum amyloid P-component,NONE,P02743,Involved in unfolded protein binding,NONE,NONE,,,,"
"
1n83_v,4,2.905,0.7261,0.168568,4,0,0,0,0,0,Nuclear receptor ROR-alpha,LIPID BINDING PROTEIN,RORA_HUMAN,Orphan nuclear receptor. Binds DNA as a monomer to hormone response elements (HRE) containing a single core motif half-site preceded by a short A-T-rich sequence. This isomer binds to the consensus sequence 5-[AT][TA]A[AT][CGT]TAGGTCA-3.,NONE,NONE,,,,"
"
1l6m_v,4,2.899,0.7248,0.126236,1,1,1,0,1,0,Neutrophil gelatinase-associated lipocalin,TRANSPORT PROTEIN,NGAL_HUMAN,Transport of small lipophilic substances (Potential).,NONE,NONE,,,,"
"
1vjy_v,4,2.891,0.7227,0.139179,3,1,0,0,0,0,TGF-beta receptor type-1,TRANSFERASE,TGFR1_HUMAN,"On ligand binding, forms a receptor complex consisting of two type II and two type I transmembrane serine/threonine kinases. Type II receptors phosphorylate and activate type I receptors which autophosphorylate, then bind and activate SMAD transcriptional","Defects in TGFBR1 are the cause of Loeys-Dietz syndrome type 1A (LDS1A) [MIM:609192]; also known as Furlong syndrome or Loeys-Dietz aortic aneurysm syndrome (LDAS). LDS1 is an aortic aneurysm syndrome with widespread systemic involvement. The disorder is characterized by arterial tortuosity and aneurysms, craniosynostosis, hypertelorism, and bifid uvula or cleft palate. Other findings include exotropy, micrognathia and retrognathia, structural brain abnormalities, intellectual deficit, congenital heart disease, translucent skin, joint hyperlaxity and aneurysm with dissection throughout the arterial tree.;Defects in TGFBR1 are the cause of Loeys-Dietz syndrome type 2A (LDS2A) [MIM:608967]. LDS2 is an aortic aneurysm syndrome with widespread systemic involvement. Physical findings include prominent joint laxity, easy bruising, wide and atrophic scars, velvety and translucent skin with easily visible veins, spontaneous rupture of the spleen or bowel, diffuse arterial aneurysms and dissections, and catastrophic complications of pregnancy, including rupture of the gravid uterus and the arteries, either during pregnancy or in the immediate postpartum period. LDS2 is characterized by the absence of craniofacial abnormalities with the exception of bifid uvula that can be present in some patients.;Defects in TGFBR1 are the cause of aortic aneurysm familial thoracic type 5 (AAT5) [MIM:608967]. Aneurysms and dissections of the aorta usually result from degenerative changes in the aortic wall. Thoracic aortic aneurysms and dissections are primarily associated with a characteristic histologic appearance known as medial necrosis in which there is degeneration and fragmentation of elastic fibers, loss of smooth muscle cells, and an accumulation of basophilic ground substance.",Skin burns;Glomerulonephritis;Wound healing;Renal disease;Scleroderma;Glaucoma;Diabetic complication;Scar tissue;Inflammation;Urinary tract disease;Pulmonary fibrosis;Diabetic nephropathy;Fibrosis;Solid tumor;Angiogenesis disorder;Glioma;Cancer;Atherosclerosis;Glomerular disease;Lung tumor;Nephritis;Immune disorder;Bone marrow transplantation,,,,"
"
1juj_v,4,2.885,0.7213,0.0478641,2,1,0,0,1,0,Thymidylate synthase,TRANSFERASE,TYSY_HUMAN,NONE,NONE,Small-cell lung cancer;Solid tumor;Breast tumor;Head and neck tumor;Brain tumor;Neoplasm;Hepatocellular carcinoma;Ovary tumor;Prostate tumor;Pancreas tumor;Urinary tract tumor;Stomach tumor;Retinopathy;Bladder tumor;Colon tumor;Cancer;Mesothelioma;Non-small-cell lung cancer;Cholangiocarcinoma;Gastrointestinal tumor;Liver tumor;Lung tumor;Colorectal tumor;Uterine cervix tumor;Carcinoma;Biliary tumor;Gallbladder disease;Keratosis,,,,"
"
1dic_v,4,2.882,0.7206,0.440215,2,2,0,0,0,0,Complement factor D,SERINE PROTEASE,CFAD_HUMAN,"Factor D cleaves factor B when the latter is complexed with factor C3b, activating the C3bbb complex, which then becomes the C3 convertase of the alternate pathway. Its function is homologous to that of C1s in the classical pathway.",Defects in CFD are the cause of complement factor D deficiency [MIM:134350]. This deficiency predisposes to invasive meningococcal disease.,Autoimmune disease;Reperfusion injury;Age related macular degeneration,,,,"
"
1t7v_v,4,2.854,0.7134,0.607682,0,3,1,0,0,0,Zinc-alpha-2-glycoprotein,LIPID BINDING PROTEIN,ZA2G_HUMAN,Stimulates lipid degradation in adipocytes and causes the extensive fat losses associated with some advanced cancers. May bind polyunsaturated fatty acids.,NONE,NONE,,,,"
"
1nrg_v,4,2.845,0.7111,0.091946,0,3,0,0,1,0,Pyridoxine-5-phosphate oxidase,NONE,Q9NVS9,Coenzyme transport and metabolism,NONE,For nutritional supplementation and for treating dietary shortage or imbalance.,,,,"
"
1csb_v,4,2.84,0.7099,0.332405,1,3,0,0,0,0,Cathepsin B,HYDROLASE (THIOL PROTEASE),CATB_HUMAN,Thiol protease which is believed to participate in intracellular degradation and turnover of proteins. Has also been implicated in tumor invasion and metastasis.,NONE,Myocardial infarction;Arthritis;Inflammation;Cancer,,,,"
"
1mkj_v,4,2.824,0.706,-0.490276,0,2,0,0,2,0,Kinesin heavy chain,NONE,P33176,Involved in microtubule motor activity,NONE,NONE,,,,"
"
1ung_v,3,2.112,0.7042,-0.728549,1,1,1,0,0,0,Cyclin-dependent kinase 5 activator 1,COMPLEX(KINASE/ACTIVATOR),CD5R1_HUMAN,p35 is a neuron specific activator of CDK5. The complex p35/CDK5 is required for neurite outgrowth and cortical lamination. Activator of TPKII.,"Cleavage of p35 to p25 may be involved in the pathogenesis of Alzheimer disease. The p25 form accumulates in neurons in the brain of patients with Alzheimer disease, but not in normal brain. This accumulation correlates with an increase in CDK5 kinase activity. Application of amyloid beta peptide A- beta(1-42) induced the conversion of p35 to p25 in primary cortical neurons. Expression of the p25/Cdk5 complex in cultured primary neurons induces cytoskeletal disruption, morphological degeneration and apoptosis.",Neurodegenerative disease,,,,"
"
2bq6_v,4,2.815,0.7039,0.388928,2,1,0,1,0,0,Coagulation factor X,HYDROLASE,FA10_HUMAN,"Factor Xa is a vitamin K-dependent glycoprotein that converts prothrombin to thrombin in the presence of factor Va, calcium and phospholipid during blood clotting.",NONE,Thromboembolism,,,,"
"
1mkp_v,4,2.812,0.7029,0.189122,3,0,1,0,0,0,Dual specificity protein phosphatase 6,HYDROLASE,DUS6_HUMAN,Inactivates MAP kinases. Has a specificity for the ERK family.,NONE,NONE,,,,"
"
1pl6_v,5,3.509,0.7018,1.45727,2,3,0,0,0,0,Sorbitol dehydrogenase,OXIDOREDUCTASE,DHSO_HUMAN,NONE,NONE,Diabetic complication,,,,"
"
830c_v,4,2.807,0.7017,-0.0534074,3,1,0,0,0,0,Collagenase 3,MATRIX METALLOPROTEASE,MMP13_HUMAN,Degrades collagen type I. Does not act on gelatin or casein. Could have a role in tumoral process.,Defects in MMP13 are the cause of spondyloepimetaphyseal dysplasia type 2 (SEMD2) [MIM:602111]; also known as spondyloepimetaphyseal dysplasia type Missouri. SEMDs are a heterogeneous group of skeletal disorders characterized by defective growth and modeling of the spine and long bones. The SEMDs are distinguished from the spondylometaphyseal dysplasias and the spondyloepiphyseal dysplasias by the combined involvement of the epiphyses and metaphyses. The 3 disorders have malformations of the vertebrae in common.,NONE,,,,"
"
3cqu_v,4,2.799,0.6998,0.353025,2,1,1,0,0,0,RAC-alpha serine/threonine-protein kinase,TRANSFERASE,AKT1_HUMAN,"General protein kinase capable of phosphorylating several known proteins. Phosphorylates TBC1D4. Signals downstream of phosphatidylinositol 3-kinase (PI(3)K) to mediate the effects of various growth factors such as platelet-derived growth factor (PDGF), e",NONE,Cancer,,,,"
"
1l8l_v,4,2.798,0.6996,-0.135646,0,2,0,1,1,0,Phosphoserine phosphatase,NONE,P78330,Catalyzes the last step in the biosynthesis of serine from carbohydrates. The reaction mechanism proceeds via the formation of a phosphoryl-enzyme intermediates.,NONE,NONE,,,,"
"
1hyi_v,4,2.79,0.6976,0.0504348,0,1,1,0,2,0,Early endosome antigen 1,NONE,Q15075,"Cell cycle control, cell division, chromosome partitioning",NONE,NONE,,,,"
"
2j7x_v,4,2.783,0.6957,0.233342,2,1,1,0,0,0,Estrogen receptor beta,NONE,Q62986,Involved in transcription factor activity,NONE,NONE,,,,"
"
1ca7_v,4,2.776,0.6941,0.118336,1,2,0,0,1,0,Macrophage migration inhibitory factor,CYTOKINE,MIF_HUMAN,The expression of MIF at sites of inflammation suggest a role for the mediator in regulating the function of macrophage in host defense. Also acts as a phenylpyruvate tautomerase.,"Genetic variations in MIF are associated with susceptibility to systemic juvenile rheumatoid arthritis [MIM:604302]. Systemic juvenile rheumatoid arthritis is juvenile chronic arthritis associated with severe, debilitating, extraarticular features, and occasionally fatal complications. Despite medical treatment, many children still experience early joint destruction, necessitating surgical replacement.",Insulin dependent diabetes;Glomerulonephritis;Cancer;Rheumatoid arthritis;Sepsis;Autoimmune disease;Atherosclerosis;Infection;Inflammation;Myocardial infarction;Immune disorder,,,,"
"
1u81_v,4,2.773,0.6934,-0.084149,0,3,0,0,1,0,ADP-ribosylation factor 1,NONE,P84077,"GTP-binding protein that functions as an allosteric activator of the cholera toxin catalytic subunit, an ADP-ribosyltransferase. Involved in protein trafficking among different compartments. Modulates vesicle budding and uncoating within the Golgi complex. Deactivation induces the redistribution of the entire Golgi complex to the endoplasmic reticulum, suggesting a crucial role in protein trafficking. In its GTP-bound form, its triggers the association with coat proteins with the Golgi membrane. The hydrolysis of ARF1-bound GTP, which is mediated by ARFGAPs proteins, is required for dissociation of coat proteins from Golgi membranes and vesicles. The GTP-bound form interacts with PICK1 to limit PICK1-mediated inhibition of Arp2/3 complex activity; the function is linked to AMPA receptor (AMPAR) trafficking, regulation of synaptic plasicity of excitatory synapses and spine shrinkage during long-term depression (LTD).",NONE,NONE,,,,"
"
